"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
2021-11-08 06:53:17,46.10079911,13.35935309,155.579284667969,3.814217,311,20.82,23,"gps",NA,NA,NA,45,NA,NA,NA,94,NA
2021-11-08 06:53:18,46.10091343,13.35913975,155.573791503906,3.8238084,306.4,20.86,20,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:19,46.10102082,13.35892096,155.426391601562,3.8376873,303.9,20.84,19,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:20,46.10112403,13.35869646,155.647644042969,4.0313525,303,20.74,22,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:21,46.10122977,13.35847861,155.922607421875,4.1015286,305.2,20.43,22,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:22,46.10134523,13.35828019,156.007690429688,3.8923166,311.1,19.86,22,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:23,46.10147409,13.35809936,156.100158691406,3.86656,318.6,19.55,23,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:24,46.10161933,13.35794805,156.442504882812,3.8141518,325.8,19.42,21,"gps",NA,NA,NA,45,NA,NA,NA,94,NA
2021-11-08 06:53:25,46.10176604,13.35780979,156.630310058594,3.822298,327.7,19.31,20,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:26,46.10190991,13.35766969,156.995727539062,3.8239083,325.5,19.17,19,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:27,46.10204301,13.35751806,157.120544433594,3.8124385,319.4,19.09,19,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:28,46.10216073,13.35733857,157.216796875,3.8137026,310.7,19.24,19,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:29,46.10227034,13.35714266,157.261657714844,3.8640068,307.1,19.59,21,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:30,46.10237357,13.35693912,157.01904296875,3.815382,306.2,19.7,21,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:31,46.10247829,13.35673435,156.930541992188,4.0259743,305.9,19.76,19,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:32,46.10258138,13.35652926,157.008544921875,4.086505,305.7,19.43,21,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:33,46.10268361,13.35632675,157.132263183594,3.8446066,306,19,19,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:34,46.10278177,13.35613774,157.341491699219,3.9771109,307.4,17.98,17,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:35,46.10288642,13.35596444,157.29541015625,3.985824,311.9,17.24,18,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:36,46.10300367,13.35580618,156.925659179688,3.9162254,319.5,17.04,17,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:37,46.1031324,13.35568433,157.440734863281,3.8165329,327.9,16.97,14,"gps",0.5,0.6,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:38,46.10327261,13.35559277,157.444091796875,3.848559,336.6,17.06,15,"gps",0.5,0.6,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:39,46.10342181,13.35552713,157.571899414062,3.812364,345.5,17.42,23,"gps",0.5,0.6,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:40,46.10357858,13.3554962,157.888488769531,3.827199,354.4,17.59,18,"gps",0.5,0.6,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:41,46.10374137,13.35550142,157.852783203125,3.8176708,2.4,18.18,19,"gps",0.5,0.6,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:42,46.10390949,13.35551664,157.993774414062,4.0150533,4.5,18.84,23,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:43,46.1040825,13.35553302,158.053100585938,4.059143,4.2,19.52,22,"gps",NA,NA,NA,45,NA,NA,NA,94,NA
2021-11-08 06:53:44,46.10425787,13.35555798,158.115112304688,3.839342,4.3,20.1,23,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:45,46.10444151,13.35557939,158.335021972656,3.840516,4.5,20.71,22,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:46,46.10462551,13.35560947,158.224243164062,3.812421,5.3,21.09,23,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:47,46.10481744,13.3556357,158.257080078125,3.8121445,5.2,21.63,22,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:48,46.10501441,13.35566218,158.426879882812,3.812846,5.1,22.08,23,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:49,46.1052108,13.35568818,158.662414550781,3.8136263,5.5,21.9,21,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
2021-11-08 06:53:50,46.10540634,13.35571594,158.781066894531,3.8154316,5.5,21.59,23,"gps",0.5,0.5,0.7,45,NA,NA,NA,94,NA
