"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-03-19 23:00:01,46.08389583,13.31439413,158.2080078125,10.603457,NA,0,11,"gps",0.8,0.8,1.2,45,NA,NA,NA,63,NA,1647730801000,2022-03-19 23:00:01,41199.4473694707,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:02,46.08389584,13.31439412,158.206848144531,10.796027,NA,0,11,"gps",0.8,0.8,1.2,45,NA,NA,NA,63,NA,1647730802000,2022-03-19 23:00:02,41199.4487227115,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:03,46.08389585,13.31439411,158.205017089844,10.79669,NA,0,11,"gps",0.8,0.8,1.2,45,NA,NA,NA,63,NA,1647730803000,2022-03-19 23:00:03,41199.4500759529,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:04,46.08389585,13.3143941,158.204895019531,10.966668,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730804000,2022-03-19 23:00:04,41199.4508472058,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:05,46.08389585,13.31439407,158.205993652344,11.09031,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730805000,2022-03-19 23:00:05,41199.4531609642,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:06,46.08389584,13.31439408,158.205200195312,11.39168,NA,0,12,"gps",1.1,0.8,1.3,45,NA,NA,NA,63,NA,1647730806000,2022-03-19 23:00:06,41199.4545142055,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:07,46.08389585,13.31439408,158.204895019531,11.777056,NA,0,10,"gps",1,0.8,1.3,45,NA,NA,NA,63,NA,1647730807000,2022-03-19 23:00:07,41199.4556261549,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:08,46.08389585,13.31439408,158.20556640625,11.788489,NA,0,10,"gps",1,0.8,1.3,45,NA,NA,NA,63,NA,1647730808000,2022-03-19 23:00:08,41199.4556261549,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:09,46.08389583,13.31439411,158.20849609375,11.950089,NA,0,10,"gps",1,0.8,1.3,45,NA,NA,NA,63,NA,1647730809000,2022-03-19 23:00:09,41199.4588353916,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:10,46.08389583,13.31439412,158.206481933594,11.694087,NA,0,10,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730810000,2022-03-19 23:00:10,41199.4596066444,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:11,46.08389585,13.3143941,158.20361328125,11.77836,NA,0,10,"gps",NA,NA,NA,45,NA,NA,NA,63,NA,1647730811000,2022-03-19 23:00:11,41199.4623131265,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:12,46.08389584,13.31439412,158.207580566406,11.732375,NA,0,10,"gps",0.8,0.8,1.1,45,NA,NA,NA,63,NA,1647730812000,2022-03-19 23:00:12,41199.4642146404,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:13,46.08389584,13.31439413,158.205322265625,11.566795,NA,0,12,"gps",0.8,0.8,1.2,45,NA,NA,NA,63,NA,1647730813000,2022-03-19 23:00:13,41199.4649858933,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:14,46.08389584,13.31439416,158.207641601562,11.452864,NA,0,12,"gps",0.8,0.8,1.2,45,NA,NA,NA,63,NA,1647730814000,2022-03-19 23:00:14,41199.4672996518,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:15,46.08389583,13.31439419,158.207763671875,11.2270975,NA,0,12,"gps",0.8,0.8,1.1,45,NA,NA,NA,63,NA,1647730815000,2022-03-19 23:00:15,41199.4698667333,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:16,46.08389583,13.31439421,158.207458496094,11.134847,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730816000,2022-03-19 23:00:16,41199.4714092389,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:17,46.08389583,13.31439421,158.208557128906,11.249932,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730817000,2022-03-19 23:00:17,41199.4714092389,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:18,46.08389582,13.31439421,158.209167480469,11.325863,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730818000,2022-03-19 23:00:18,41199.4725211883,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:19,46.08389582,13.31439421,158.208679199219,11.34642,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730819000,2022-03-19 23:00:19,41199.4725211883,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:20,46.08389582,13.3143942,158.210266113281,11.455291,NA,0,12,"gps",0.9,0.8,1.2,45,NA,NA,NA,63,NA,1647730820000,2022-03-19 23:00:20,41199.4732924411,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:21,46.08389582,13.3143942,158.210632324219,11.592516,NA,0,12,"gps",1.4,0.8,1.6,45,NA,NA,NA,63,NA,1647730821000,2022-03-19 23:00:21,41199.4732924411,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:22,46.08389582,13.3143942,158.212219238281,11.8955555,NA,0,9,"gps",NA,NA,NA,45,NA,NA,NA,63,NA,1647730822000,2022-03-19 23:00:22,41199.4732924411,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:23,46.08389582,13.31439419,158.21484375,12.2845125,NA,0,8,"gps",1.4,0.8,1.6,45,NA,NA,NA,63,NA,1647730823000,2022-03-19 23:00:23,41199.4740636939,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:24,46.08389583,13.31439418,158.213623046875,12.638634,NA,0,8,"gps",1.4,0.8,1.6,45,NA,NA,NA,63,NA,1647730824000,2022-03-19 23:00:24,41199.4754169353,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:25,46.08389582,13.31439419,158.214172363281,12.833126,NA,0,8,"gps",1.4,NA,NA,45,NA,NA,NA,63,NA,1647730825000,2022-03-19 23:00:25,41199.4767701767,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:26,46.08389582,13.31439419,158.213989257812,13.161187,NA,0,7,"gps",1.4,0.8,1.7,45,NA,NA,NA,63,NA,1647730826000,2022-03-19 23:00:26,41199.4767701767,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:27,46.08389582,13.31439418,158.21484375,13.161774,NA,0,8,"gps",1.2,0.8,1.5,45,NA,NA,NA,63,NA,1647730827000,2022-03-19 23:00:27,41199.4775414294,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:28,46.08389581,13.31439418,158.215087890625,13.04051,NA,0,8,"gps",1.2,0.8,1.4,45,NA,NA,NA,63,NA,1647730828000,2022-03-19 23:00:28,41199.4786533788,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:29,46.08389581,13.31439418,158.214782714844,13.116384,NA,0,8,"gps",1.2,0.9,1.5,45,NA,NA,NA,63,NA,1647730829000,2022-03-19 23:00:29,41199.4786533788,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:30,46.08389581,13.31439418,158.214233398438,13.038161,NA,0,8,"gps",1.2,0.9,1.5,45,NA,NA,NA,63,NA,1647730830000,2022-03-19 23:00:30,41199.4786533788,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:31,46.0838958,13.31439418,158.215942382812,13.0890665,NA,0,8,"gps",1.2,0.9,1.5,45,NA,NA,NA,63,NA,1647730831000,2022-03-19 23:00:31,41199.4797653281,1647713619615,"DailyGPSLogger",FALSE
2022-03-19 23:00:32,46.0838958,13.31439418,158.216918945312,13.079334,NA,0,8,"gps",1.2,0.9,1.5,45,NA,NA,NA,63,NA,1647730832000,2022-03-19 23:00:32,41199.4797653281,1647713619615,"DailyGPSLogger",FALSE
