"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-05-13 05:58:32,46.12874002,13.35918681,178.473266601562,3.797174,281.8,15.49,16,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421512000,2022-05-13 05:58:32,14720.5509426661,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:33,46.12877537,13.35898527,178.42724609375,3.8017373,286.2,15.56,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421513000,2022-05-13 05:58:33,14736.5718170717,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:34,46.12882056,13.35879464,178.261413574219,3.7993767,290.9,15.69,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421514000,2022-05-13 05:58:34,14752.0978626627,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:35,46.12887413,13.35861338,178.19677734375,3.7973604,294.8,15.79,22,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421515000,2022-05-13 05:58:35,14767.2832754514,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:36,46.12893556,13.35841979,178.352172851562,3.8005674,296,15.95,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421516000,2022-05-13 05:58:36,14783.6912031169,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:37,46.12899822,13.35823141,178.700073242188,3.7996752,296.4,16.08,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421517000,2022-05-13 05:58:37,14799.7936436057,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:38,46.12906099,13.3580408,179.106384277344,3.8014147,296.3,16.27,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421518000,2022-05-13 05:58:38,14816.0564133056,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:39,46.12912317,13.3578539,179.462341308594,3.7968771,296.6,16.5,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421519000,2022-05-13 05:58:39,14832.032907261,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:40,46.12918941,13.35766025,179.839294433594,3.7968857,296.6,16.7,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421520000,2022-05-13 05:58:40,14848.6746881301,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:41,46.12925865,13.3574572,180.371337890625,3.8000064,296.6,16.92,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421521000,2022-05-13 05:58:41,14866.1136775156,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:42,46.1293243,13.35725905,180.798461914062,3.8009155,296.4,17.01,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421522000,2022-05-13 05:58:42,14883.0386842259,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:43,46.1293893,13.3570662,181.156677246094,3.7976732,296.4,17.13,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421523000,2022-05-13 05:58:43,14899.564389192,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:44,46.12945935,13.35685836,181.597595214844,3.8003092,296.5,17.32,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421524000,2022-05-13 05:58:44,14917.3744844263,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:45,46.12952693,13.35665606,181.994812011719,3.8000054,296.5,17.46,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421525000,2022-05-13 05:58:45,14934.6806217733,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:46,46.12959682,13.35645133,182.464111328125,3.799993,297,17.6,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421526000,2022-05-13 05:58:46,14952.2675991165,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:47,46.12966996,13.35624658,182.715209960938,3.799654,297.8,17.78,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421527000,2022-05-13 05:58:47,14970.0185787681,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:48,46.12974319,13.35605021,183.219604492188,3.7971475,299.3,17.89,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421528000,2022-05-13 05:58:48,14987.2028198179,1652420523263,"DailyGPSLogger",FALSE
2022-05-13 05:58:49,46.12982694,13.35584394,183.417724609375,3.8002644,301.6,17.95,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,89,NA,1652421529000,2022-05-13 05:58:49,15005.6252953027,1652420523263,"DailyGPSLogger",FALSE
