"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-03-01 08:47:10,46.10080047,13.35937232,164.937622070312,3.8188736,310.3,19.07,19,"gps",NA,NA,NA,45,NA,NA,NA,78,NA,1646124430000,2022-03-01 08:47:10,13566.083150213,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:11,46.10090802,13.35917872,165.003967285156,3.8241973,308.1,19.15,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124431000,2022-03-01 08:47:11,13585.2098147644,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:12,46.10100981,13.35897849,165.091796875,3.8205905,305.7,19.21,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124432000,2022-03-01 08:47:12,13604.3524782132,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:13,46.10110936,13.35877257,165.186706542969,3.8198617,304.3,19.14,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124433000,2022-03-01 08:47:13,13623.7071241554,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:14,46.10120588,13.35857276,165.380310058594,3.8173635,304.7,18.94,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124434000,2022-03-01 08:47:14,13642.4826185909,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:15,46.1013078,13.35838034,165.596801757812,3.817897,307.8,18.67,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124435000,2022-03-01 08:47:15,13661.1517599784,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:16,46.1014216,13.35820286,165.844543457031,3.817469,314,18.4,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124436000,2022-03-01 08:47:16,13679.7896596551,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:17,46.10155064,13.35804401,165.918518066406,3.8191333,320.9,18.43,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124437000,2022-03-01 08:47:17,13698.6544951776,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:18,46.10168723,13.35790884,165.879821777344,3.818538,326.2,18.62,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124438000,2022-03-01 08:47:18,13717.07432535,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:19,46.10182861,13.35777473,165.918884277344,3.8177772,326.4,18.95,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124439000,2022-03-01 08:47:19,13735.8906910215,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:20,46.10196584,13.35762646,165.98193359375,3.8177373,321.6,19.13,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124440000,2022-03-01 08:47:20,13754.9570978028,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:21,46.10209422,13.3574579,166.03955078125,3.8195112,315.8,19.24,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124441000,2022-03-01 08:47:21,13774.2619298252,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:22,46.10220772,13.35727529,166.114013671875,3.819703,309.8,19.39,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124442000,2022-03-01 08:47:22,13793.1696968302,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:23,46.10231327,13.35707803,166.221740722656,3.819357,306.2,19.36,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124443000,2022-03-01 08:47:23,13812.3804213251,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:24,46.10241467,13.35687703,166.223510742188,3.8173084,305.2,19.12,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124444000,2022-03-01 08:47:24,13831.5451310906,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:25,46.10251714,13.35667549,166.29150390625,3.8200521,306,18.82,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124445000,2022-03-01 08:47:25,13850.8136156561,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:26,46.10261596,13.35648556,166.426818847656,3.817656,306.7,18.48,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124446000,2022-03-01 08:47:26,13869.1213430615,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:27,46.10271576,13.35629826,166.520385742188,3.8183746,307.4,18.1,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124447000,2022-03-01 08:47:27,13887.3334654904,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:28,46.1028197,13.35611691,166.3603515625,3.8246195,309.6,17.84,20,"gps",NA,NA,NA,45,NA,NA,NA,78,NA,1646124448000,2022-03-01 08:47:28,13905.4737860632,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:29,46.10292971,13.35595055,166.459228515625,3.8212836,314,17.49,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124449000,2022-03-01 08:47:29,13923.1979342385,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:30,46.10304456,13.35581124,166.529357910156,3.848373,321.2,16.97,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124450000,2022-03-01 08:47:30,13939.8848246892,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:31,46.10318003,13.3556886,166.607971191406,3.8174007,329.3,17.26,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124451000,2022-03-01 08:47:31,13957.6700706916,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:32,46.10332361,13.3555987,166.731506347656,3.818338,337.7,17.39,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124452000,2022-03-01 08:47:32,13975.0750562376,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:33,46.10347929,13.35553943,166.7255859375,3.8202124,346.4,17.6,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124453000,2022-03-01 08:47:33,13992.9788529826,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:34,46.1036365,13.35551482,166.78515625,3.817826,354.9,17.87,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124454000,2022-03-01 08:47:34,14010.5624761972,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:35,46.10379912,13.35551732,166.697021484375,3.8166304,1.3,18.18,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124455000,2022-03-01 08:47:35,14028.6460223799,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:36,46.10396465,13.35553623,166.760070800781,3.818032,4.8,18.53,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124456000,2022-03-01 08:47:36,14047.1097674239,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:37,46.10413418,13.35556189,166.787048339844,3.8207002,5.7,18.83,19,"gps",NA,NA,NA,45,NA,NA,NA,78,NA,1646124457000,2022-03-01 08:47:37,14066.0641663783,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:38,46.10430189,13.35558767,166.809204101562,3.820451,5.4,19.04,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124458000,2022-03-01 08:47:38,14084.8182853598,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:39,46.10447173,13.35561321,166.923583984375,3.8176105,5.7,19.25,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124459000,2022-03-01 08:47:39,14103.8060039234,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:40,46.10464372,13.35563934,166.982177734375,3.8187294,5.7,19.39,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124460000,2022-03-01 08:47:40,14123.0362299132,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:41,46.10482072,13.35566494,167.085144042969,3.8197436,5.5,19.45,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124461000,2022-03-01 08:47:41,14142.8164437861,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:42,46.10499177,13.35569003,167.179992675781,3.8177218,5.8,19.45,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124462000,2022-03-01 08:47:42,14161.9344446251,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:43,46.10516617,13.3557156,167.19970703125,3.818174,5.7,19.47,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124463000,2022-03-01 08:47:43,14181.4267805,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:44,46.10534068,13.3557405,167.259826660156,3.8183217,5.6,19.49,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124464000,2022-03-01 08:47:44,14200.9261315417,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:45,46.10551813,13.35576485,167.314208984375,3.8210826,5.4,19.48,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124465000,2022-03-01 08:47:45,14220.7467721304,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:46,46.10568957,13.35578867,167.453369140625,3.8180044,5.4,19.46,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124466000,2022-03-01 08:47:46,14239.8982781677,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:47,46.10586435,13.35581113,167.550903320312,3.8180084,5.3,19.49,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124467000,2022-03-01 08:47:47,14259.4099117849,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:48,46.10603911,13.35583438,167.603942871094,3.8181524,5.3,19.49,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124468000,2022-03-01 08:47:48,14278.9248296183,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:49,46.10621681,13.3558584,167.711730957031,3.8208027,5.5,19.5,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124469000,2022-03-01 08:47:49,14298.7707518537,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:50,46.10638859,13.35588258,167.689086914062,3.8180041,5.7,19.47,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124470000,2022-03-01 08:47:50,14317.9625639662,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:51,46.10656342,13.35590811,167.748229980469,3.8181674,5.8,19.45,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124471000,2022-03-01 08:47:51,14337.5021532043,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:52,46.10673745,13.35593208,167.704467773438,3.8179045,5.6,19.45,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124472000,2022-03-01 08:47:52,14356.9414392639,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:53,46.10691554,13.35595638,167.784057617188,3.8207898,5.4,19.42,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124473000,2022-03-01 08:47:53,14376.832557941,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:54,46.10708659,13.35597922,167.86865234375,3.8179994,5.3,19.38,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124474000,2022-03-01 08:47:54,14395.933781161,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:55,46.1072597,13.356003,167.883972167969,3.8180003,5.5,19.3,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124475000,2022-03-01 08:47:55,14415.2698376842,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:56,46.10743202,13.35602764,167.885620117188,3.8177207,5.7,19.21,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124476000,2022-03-01 08:47:56,14434.5248747303,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:57,46.10760611,13.35605242,167.930053710938,3.8203962,5.8,19.1,17,"gps",0.5,NA,NA,45,NA,NA,NA,78,NA,1646124477000,2022-03-01 08:47:57,14453.9768328185,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:58,46.10777355,13.35607758,167.910888671875,3.8176734,5.9,18.99,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124478000,2022-03-01 08:47:58,14472.6960722863,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:47:59,46.10794285,13.3561011,167.93359375,3.819123,5.5,18.87,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124479000,2022-03-01 08:47:59,14491.6084928044,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:00,46.10811063,13.35612411,167.950988769531,3.8191514,5.4,18.79,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124480000,2022-03-01 08:48:00,14510.348919681,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:01,46.10828156,13.35614796,168.019653320312,3.8211744,5.6,18.67,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124481000,2022-03-01 08:48:01,14529.4441926334,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:02,46.10844583,13.35617077,167.994079589844,3.8189511,5.5,18.58,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124482000,2022-03-01 08:48:02,14547.7946299425,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:03,46.10861163,13.35619399,167.975830078125,3.8188922,5.6,18.48,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124483000,2022-03-01 08:48:03,14566.3174470648,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:04,46.10877627,13.35621714,167.973754882812,3.8188922,5.5,18.31,16,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124484000,2022-03-01 08:48:04,14584.7113611513,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:05,46.10894017,13.35623898,167.985656738281,3.8221176,5.3,17.91,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124485000,2022-03-01 08:48:05,14603.0138143271,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:06,46.10909443,13.35625909,168.110656738281,3.8188903,5.2,17.35,16,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124486000,2022-03-01 08:48:06,14620.2366585721,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:07,46.10924602,13.35627325,168.198547363281,3.819505,3.5,16.8,16,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124487000,2022-03-01 08:48:07,14637.1280062071,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:08,46.10939064,13.35627254,168.217163085938,3.8187153,359,16.02,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,78,NA,1646124488000,2022-03-01 08:48:08,14653.2091096446,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:09,46.10953129,13.35624762,168.124084472656,3.8204322,351.4,15.57,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,78,NA,1646124489000,2022-03-01 08:48:09,14668.9662208243,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:10,46.10966109,13.35619272,168.1845703125,3.8194528,341.5,15.35,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124490000,2022-03-01 08:48:10,14684.0070312374,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:11,46.10978244,13.35610595,168.227294921875,3.8177178,331.2,15.19,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124491000,2022-03-01 08:48:11,14699.0675008518,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:12,46.10989157,13.3559892,168.3193359375,3.8184123,321,15.23,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124492000,2022-03-01 08:48:12,14714.1755633385,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:13,46.10998786,13.35584452,168.629516601562,3.8217046,311.4,15.33,19,"gps",NA,NA,NA,45,NA,NA,NA,78,NA,1646124493000,2022-03-01 08:48:13,14729.6362628597,1646123366200,"DailyGPSLogger",FALSE
2022-03-01 08:48:14,46.11006719,13.35568562,168.691589355469,3.818014,304,15.44,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,78,NA,1646124494000,2022-03-01 08:48:14,14744.7312791926,1646123366200,"DailyGPSLogger",FALSE
