"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-02-22 14:42:34,46.08599545,13.35916352,154.260437011719,3.8182127,281.6,20.37,14,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540954000,2022-02-22 14:42:34,13941.5941546572,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:35,46.08603415,13.35890684,154.092834472656,3.8197103,282,20.26,15,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540955000,2022-02-22 14:42:35,13961.8522370811,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:36,46.08607386,13.35865401,154.061889648438,3.8189788,282.6,19.99,15,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540956000,2022-02-22 14:42:36,13981.844764595,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:37,46.08611278,13.35839845,153.95947265625,3.8227947,282.5,19.79,16,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540957000,2022-02-22 14:42:37,14002.0236545646,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:38,46.08614861,13.35815364,153.956359863281,3.8192112,281.7,19.6,14,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540958000,2022-02-22 14:42:38,14021.3197154939,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:39,46.08618372,13.35790688,153.914245605469,3.8190136,281.3,19.45,15,"gps",0.6,0.6,0.8,45,NA,NA,NA,81,NA,1645540959000,2022-02-22 14:42:39,14040.7466897913,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:40,46.08622194,13.35766196,153.920104980469,3.819751,282.4,19.41,16,"gps",0.6,0.6,0.8,45,NA,NA,NA,81,NA,1645540960000,2022-02-22 14:42:40,14060.1076214637,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:41,46.0862671,13.35741507,153.889953613281,3.8262658,284.5,19.44,15,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540961000,2022-02-22 14:42:41,14079.799306408,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:42,46.08632001,13.35717697,153.695861816406,3.8327925,287.3,19.62,19,"gps",NA,NA,NA,45,NA,NA,NA,81,NA,1645540962000,2022-02-22 14:42:42,14099.0815108122,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:43,46.08637992,13.3569347,153.45361328125,3.819971,289.7,19.95,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540963000,2022-02-22 14:42:43,14118.9178804839,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:44,46.08644531,13.35669022,153.21044921875,3.8189425,291,20.34,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540964000,2022-02-22 14:42:44,14139.1260166097,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:45,46.08651409,13.35644005,152.925720214844,3.8216586,291.6,20.52,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540965000,2022-02-22 14:42:45,14159.880098971,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:46,46.08658159,13.35619706,152.585021972656,3.8204396,291.8,20.62,18,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540966000,2022-02-22 14:42:46,14180.0670731869,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:47,46.08664956,13.35594963,152.469482421875,3.8241308,291.7,20.49,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540967000,2022-02-22 14:42:47,14200.5914798569,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:48,46.08671563,13.35570432,152.264038085938,3.8237245,291.3,20.23,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540968000,2022-02-22 14:42:48,14220.8865152739,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:49,46.08677628,13.35545592,152.132446289062,3.826025,289.6,19.98,16,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540969000,2022-02-22 14:42:49,14241.1958516052,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:50,46.08682345,13.35521378,152.010192871094,3.8280008,286.2,19.67,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540970000,2022-02-22 14:42:50,14260.5926023114,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:51,46.08685635,13.35496635,151.847778320312,3.8208337,281,19.44,17,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540971000,2022-02-22 14:42:51,14280.0222039588,1645539995870,"DailyGPSLogger",FALSE
2022-02-22 14:42:52,46.08687517,13.35471554,151.800720214844,3.8196335,276.3,19.51,15,"gps",0.5,0.6,0.8,45,NA,NA,NA,81,NA,1645540972000,2022-02-22 14:42:52,14299.477829058,1645539995870,"DailyGPSLogger",FALSE
