"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
2021-09-23 11:19:04,46.08598738,13.35926739,152.311889648438,3.7900925,282.6,23.27,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:05,46.08602985,13.35897109,152.053955078125,3.7900925,282.4,23.49,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:06,46.08607406,13.35867364,151.738464355469,3.7900925,282.6,23.64,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:07,46.08611576,13.35837688,151.796020507812,3.7900925,282.1,23.76,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:08,46.08616117,13.35807464,151.811462402344,3.7900925,282,23.74,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:09,46.08620664,13.35777564,151.905700683594,3.7900925,282.6,23.63,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:10,46.08625714,13.35748007,151.816040039062,3.7900925,284.4,23.45,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:11,46.08632284,13.3571891,151.296020507812,3.7900925,289.3,23.55,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:12,46.08639803,13.35690535,150.867065429688,3.7900925,290.4,23.56,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:13,46.08647656,13.35661907,150.158081054688,3.7900925,291.8,23.68,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:14,46.08655822,13.35633336,149.782104492188,3.7900925,291.6,23.43,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:15,46.08663777,13.35605747,149.317687988281,3.7900925,291.2,23.21,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:16,46.08671157,13.35578291,148.867065429688,3.7900925,290.8,23.07,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:17,46.08677742,13.35550503,148.585876464844,3.7900925,288.6,22.89,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:18,46.08683354,13.35522239,148.301391601562,3.7900925,284.1,22.79,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:19,46.08687661,13.35493368,148.833251953125,3.7900925,279.6,22.81,26,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:20,46.08689822,13.35464224,149.01123046875,3.7900925,274.6,22.93,26,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:21,46.08690583,13.35434347,148.953674316406,3.7900925,271.3,23.09,26,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:22,46.08690421,13.35404179,149.054016113281,3.7900925,269.7,23.33,26,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:23,46.0869032,13.35373596,149.307312011719,3.7900925,269.4,23.54,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:24,46.08690221,13.35342424,149.369384765625,3.7900925,269.4,23.71,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:25,46.08690752,13.35311304,148.97412109375,3.7900925,269.3,23.87,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:26,46.08690476,13.3528002,149.184692382812,3.7900925,269.5,24.02,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:27,46.08690188,13.3524924,149.343566894531,3.7900925,269.6,24.05,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:28,46.0869039,13.35218792,149.35791015625,3.7900925,269.8,23.62,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:29,46.08690044,13.3518849,149.713256835938,3.7900925,269.7,23.3,22,"gps",0.5,0.7,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:30,46.08689668,13.35158446,149.69287109375,3.7900925,269.9,23.19,22,"gps",0.5,0.7,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:31,46.08689839,13.35128559,149.533752441406,3.7900925,270.2,23.17,22,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:32,46.08689865,13.35098916,149.683959960938,3.7900925,270.1,22.96,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:33,46.08689983,13.35069761,149.839904785156,3.7900925,270.1,22.46,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:34,46.08690098,13.35041436,149.981994628906,3.7900925,269.7,21.88,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:35,46.08689711,13.35013757,150.200500488281,3.7900925,269.2,21.26,23,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:36,46.08689444,13.34987246,150.3876953125,3.7900925,268.9,20.69,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:37,46.08689523,13.34961604,150.40673828125,3.7900925,270.4,20.03,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:38,46.08690838,13.34936511,150.692077636719,3.7900925,276.9,19.65,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:39,46.08694562,13.34911329,150.854248046875,3.7900925,285.9,19.58,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:40,46.08700788,13.34886172,150.810424804688,3.7900925,292.2,20.27,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:41,46.08707542,13.34860785,150.931701660156,3.7900925,290.6,21.13,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:42,46.08713527,13.34833386,150.610290527344,3.7900925,286.7,22.07,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:43,46.08718168,13.34804161,150.305480957031,3.7900925,281.8,23.02,25,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:44,46.08721011,13.34773819,149.654663085938,3.7900925,277.2,24.03,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
2021-09-23 11:19:45,46.08722928,13.34742304,149.007263183594,3.7900925,259.7,24.36,24,"gps",0.5,0.6,0.8,45,NA,NA,NA,34,NA
