"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-05-20 05:53:33,46.10085937,13.35928901,160.346618652344,3.8252897,309.4,19.04,24,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026013000,2022-05-20 05:53:33,13305.2568438679,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:34,46.10096371,13.3590922,160.405456542969,3.8220053,306.6,19.06,24,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026014000,2022-05-20 05:53:34,13324.3583871727,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:35,46.1010591,13.35889552,160.466369628906,3.8142972,304.3,19.09,23,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026015000,2022-05-20 05:53:35,13342.8641104405,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:36,46.10115549,13.35869115,160.702392578125,3.8142815,303.9,19.09,25,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026016000,2022-05-20 05:53:36,13361.9210200417,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:37,46.10125712,13.35848416,160.85009765625,3.8192203,305.6,19.15,22,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026017000,2022-05-20 05:53:37,13381.4761031118,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:38,46.10136492,13.35829434,161.120910644531,3.8210196,310.3,19.1,21,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026018000,2022-05-20 05:53:38,13400.3937050451,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:39,46.10148153,13.35812809,161.175659179688,3.816347,317.1,19.05,25,"gps",NA,NA,NA,45,NA,NA,NA,68,NA,1653026019000,2022-05-20 05:53:39,13418.6263625553,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:40,46.10161696,13.35797088,161.370666503906,3.8201275,323.1,18.95,25,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026020000,2022-05-20 05:53:40,13437.9575716483,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:41,46.10175621,13.35783271,161.242858886719,3.819789,326.9,18.89,26,"gps",0.4,NA,NA,45,NA,NA,NA,68,NA,1653026021000,2022-05-20 05:53:41,13456.7521608802,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:42,46.10189554,13.35769355,161.430297851562,3.819692,325.4,18.77,24,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026022000,2022-05-20 05:53:42,13475.5974163458,1653024974387,"DailyGPSLogger",TRUE
2022-05-20 05:53:43,46.10202178,13.35754772,161.399291992188,3.8204658,320.4,18.04,24,"gps",0.4,0.6,0.7,45,NA,NA,NA,68,NA,1653026023000,2022-05-20 05:53:43,13493.5824251025,1653024974387,"DailyGPSLogger",TRUE
