"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
2021-12-09 06:59:35,46.12869461,13.35932144,177.552429199219,3.7900925,278.1,13.82,21,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:36,46.12871768,13.35914481,177.301635742188,3.7900925,281.4,13.86,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:37,46.1287485,13.3589677,177.090881347656,3.7900925,285.7,13.88,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:38,46.12878664,13.35879304,177.24365234375,3.7900925,290.2,14.08,19,"gps",0.6,NA,NA,45,NA,NA,NA,93,NA
2021-12-09 06:59:39,46.12883526,13.3586268,176.9580078125,3.7900925,293.8,14.12,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:40,46.12888885,13.35845676,177.433349609375,3.7900925,295.2,14.24,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:41,46.12894432,13.35831186,176.68359375,3.7900925,295.9,14.28,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:42,46.12899996,13.35814938,176.922485351562,3.7900925,296.1,14.3,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:43,46.12905615,13.35798397,177.337341308594,3.7900925,295.8,14.26,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:44,46.12911122,13.3578147,177.666931152344,3.7900925,295.9,14.3,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:45,46.12916737,13.3576512,177.990417480469,3.7900925,296.2,14.13,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:46,46.12922462,13.3574893,178.628540039062,3.7900925,296.3,14.23,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:47,46.12927982,13.35732407,178.803466796875,3.7900925,296,14.13,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:48,46.12933517,13.35715785,179.365966796875,3.7900925,295.9,14.21,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:49,46.12939036,13.3569908,179.683227539062,3.7900925,295.9,14.22,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:50,46.12944953,13.35682498,179.884033203125,3.7900925,295.9,14.29,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
2021-12-09 06:59:51,46.12950746,13.35665736,180.227478027344,3.7900925,296.1,14.39,20,"gps",0.6,0.7,0.9,45,NA,NA,NA,93,NA
