"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
2021-06-26 14:24:20,46.12869478,13.35935538,178.045227050781,3.7900925,276.4,19.67,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:20,46.12869478,13.35935538,178.045227050781,3.7900925,276.4,19.67,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:21,46.12873226,13.35910394,177.759765625,3.7900925,281,19.61,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:21,46.12873226,13.35910394,177.759765625,3.7900925,281,19.61,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:22,46.12877976,13.35885576,177.761352539062,3.7900925,288.1,19.78,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:22,46.12877976,13.35885576,177.761352539062,3.7900925,288.1,19.78,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:23,46.1288497,13.35861519,177.697387695312,3.7900925,292.9,20.04,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:23,46.1288497,13.35861519,177.697387695312,3.7900925,292.9,20.04,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:24,46.12892578,13.3583759,177.820922851562,3.7900925,295.4,20.34,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:24,46.12892578,13.3583759,177.820922851562,3.7900925,295.4,20.34,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:25,46.12901004,13.35813717,178.073303222656,3.7900925,296.2,20.58,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:25,46.12901004,13.35813717,178.073303222656,3.7900925,296.2,20.58,14,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:26,46.12909295,13.35789845,178.377624511719,3.7900925,296.2,20.76,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:26,46.12909295,13.35789845,178.377624511719,3.7900925,296.2,20.76,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:27,46.1291755,13.35765863,179.345642089844,3.7900925,296.1,21.11,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:27,46.1291755,13.35765863,179.345642089844,3.7900925,296.1,21.11,15,"gps",NA,NA,NA,NA,NA,NA,NA,91,NA
2021-06-26 14:24:28,46.12925693,13.35741058,179.287048339844,3.7900925,296.1,21.49,15,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:28,46.12925693,13.35741058,179.287048339844,3.7900925,296.1,21.49,15,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:29,46.12934128,13.35716528,180.309814453125,3.7900925,296,21.47,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:29,46.12934128,13.35716528,180.309814453125,3.7900925,296,21.47,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:30,46.12942553,13.35691609,180.564086914062,3.7900925,296,21.64,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:30,46.12942553,13.35691609,180.564086914062,3.7900925,296,21.64,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:31,46.12950977,13.3566663,180.53857421875,3.7900925,295.8,21.43,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:31,46.12950977,13.3566663,180.53857421875,3.7900925,295.8,21.43,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:32,46.12959293,13.35641965,181.301086425781,3.7900925,296.2,21.07,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:32,46.12959293,13.35641965,181.301086425781,3.7900925,296.2,21.07,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:33,46.12967807,13.35618047,182.051025390625,3.7900925,296.9,20.69,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:33,46.12967807,13.35618047,182.051025390625,3.7900925,296.9,20.69,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:34,46.1297658,13.35595139,182.064453125,3.7900925,299,20.45,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:34,46.1297658,13.35595139,182.064453125,3.7900925,299,20.45,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:35,46.12985489,13.35573087,183.541137695312,3.7900925,302.1,20.09,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:35,46.12985489,13.35573087,183.541137695312,3.7900925,302.1,20.09,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:36,46.12996261,13.35551033,183.877258300781,3.7900925,305.6,19.84,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:36,46.12996261,13.35551033,183.877258300781,3.7900925,305.6,19.84,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:37,46.13007746,13.3553142,183.671875,3.7900925,308.6,19.53,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:37,46.13007746,13.3553142,183.671875,3.7900925,308.6,19.53,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:38,46.13018859,13.35512131,183.950317382812,3.7900925,309.5,19.36,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:38,46.13018859,13.35512131,183.950317382812,3.7900925,309.5,19.36,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:39,46.13029751,13.35491438,184.001525878906,3.7900925,308.3,19.36,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:39,46.13029751,13.35491438,184.001525878906,3.7900925,308.3,19.36,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:40,46.1304062,13.35471766,184.517028808594,3.7900925,305.5,19.5,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:40,46.1304062,13.35471766,184.517028808594,3.7900925,305.5,19.5,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:41,46.13049579,13.35450596,185.087036132812,3.7900925,302.3,19.59,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:41,46.13049579,13.35450596,185.087036132812,3.7900925,302.3,19.59,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:42,46.13058444,13.35428493,185.301330566406,3.7900925,298.5,19.7,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:42,46.13058444,13.35428493,185.301330566406,3.7900925,298.5,19.7,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:43,46.13066566,13.35405738,185.785827636719,3.7900925,296.3,19.84,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:43,46.13066566,13.35405738,185.785827636719,3.7900925,296.3,19.84,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:44,46.13074923,13.35382821,185.545959472656,3.7900925,295.6,19.88,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:44,46.13074923,13.35382821,185.545959472656,3.7900925,295.6,19.88,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:45,46.13082725,13.35359216,185.793029785156,3.7900925,295.3,19.78,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:45,46.13082725,13.35359216,185.793029785156,3.7900925,295.3,19.78,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:46,46.13090154,13.35336366,185.799194335938,3.7900925,295.4,19.54,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:46,46.13090154,13.35336366,185.799194335938,3.7900925,295.4,19.54,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:47,46.13097619,13.35314272,185.643676757812,3.7900925,296.1,18.98,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:47,46.13097619,13.35314272,185.643676757812,3.7900925,296.1,18.98,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:48,46.13105204,13.35293198,186.558227539062,3.7900925,297.9,18.55,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:48,46.13105204,13.35293198,186.558227539062,3.7900925,297.9,18.55,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:49,46.13113327,13.35273219,186.415649414062,3.7900925,302.4,17.92,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:49,46.13113327,13.35273219,186.415649414062,3.7900925,302.4,17.92,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:50,46.13123371,13.35255227,186.051147460938,3.7900925,309.9,17.69,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:50,46.13123371,13.35255227,186.051147460938,3.7900925,309.9,17.69,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:51,46.13135093,13.35239216,186.100341796875,3.7900925,317.2,17.75,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
2021-06-26 14:24:51,46.13135093,13.35239216,186.100341796875,3.7900925,317.2,17.75,14,"gps",NA,NA,NA,NA,NA,NA,NA,90,NA
