"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
2021-12-16 07:01:41,46.12870876,13.35929088,181.694458007812,3.7900925,278.4,14.25,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:42,46.12873522,13.35911368,180.838500976562,3.7900925,281.5,14.43,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:43,46.12876734,13.35893294,180.929809570312,3.7900925,284.8,14.5,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:44,46.12880982,13.35875324,181.150756835938,3.7900925,289.3,14.76,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:45,46.12886113,13.3585746,181.593566894531,3.7900925,293.4,14.98,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:46,46.12892441,13.35839517,181.741577148438,3.7900925,296.3,15.31,19,"gps",0.5,NA,NA,45,NA,NA,NA,91,NA
2021-12-16 07:01:47,46.12898478,13.35821669,181.745239257812,3.7900925,296.9,15.59,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:48,46.12904748,13.35803414,182.272766113281,3.7900925,296.4,15.79,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:49,46.12910718,13.35784905,182.447265625,3.7900925,295.8,15.98,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:50,46.12916894,13.35765836,182.735290527344,3.7900925,295.6,16.16,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:51,46.12923212,13.3574647,183.335693359375,3.7900925,295.9,16.34,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:52,46.12929833,13.3572759,183.88720703125,3.7900925,295.8,16.42,19,"gps",0.6,0.6,0.8,45,NA,NA,NA,91,NA
2021-12-16 07:01:53,46.12935858,13.35708742,183.997314453125,3.7900925,296.2,16.56,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:01:54,46.12941982,13.35689685,183.993957519531,3.7900925,296.5,16.76,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:01:55,46.12948469,13.35669943,184.456237792969,3.7900925,296.4,16.95,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:01:56,46.12955074,13.35650008,184.933898925781,3.7900925,296.1,17.08,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:01:57,46.12961923,13.35629874,185.598999023438,3.7900925,296.1,17.24,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:01:58,46.12968985,13.35609877,185.896118164062,3.7900925,297.5,17.41,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:01:59,46.12976767,13.35590128,185.971008300781,3.7900925,299.5,17.54,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA
2021-12-16 07:02:00,46.12985233,13.35570156,186.315490722656,3.7900925,301.9,17.69,19,"gps",0.6,0.6,0.8,45,NA,NA,NA,91,NA
