"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-03-26 23:00:01,46.08002761,13.30958392,165.578125,9.935046,NA,0,16,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335601000,2022-03-26 23:00:01,1073.68900204188,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:02,46.08002759,13.30958393,165.581787109375,9.935046,NA,0,16,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335602000,2022-03-26 23:00:02,1073.69135589827,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:03,46.08002757,13.30958393,165.581420898438,9.935046,NA,0,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335603000,2022-03-26 23:00:03,1073.69357979699,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:04,46.08002755,13.30958392,165.583984375,9.935046,NA,0,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335604000,2022-03-26 23:00:04,1073.69593365339,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:05,46.08002757,13.30958392,165.588989257812,9.935046,NA,0,17,"gps",0.7,0.7,1,45,NA,NA,NA,62,NA,1648335605000,2022-03-26 23:00:05,1073.6981575521,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:06,46.08002757,13.30958393,165.589660644531,9.935046,NA,0,16,"gps",0.7,0.7,1,45,NA,NA,NA,62,NA,1648335606000,2022-03-26 23:00:06,1073.69892885907,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:07,46.08002756,13.30958393,165.586303710938,9.935046,NA,0,16,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335607000,2022-03-26 23:00:07,1073.70004080843,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:08,46.08002753,13.30958394,165.582763671875,9.935046,NA,0,15,"gps",0.7,0.7,1,45,NA,NA,NA,62,NA,1648335608000,2022-03-26 23:00:08,1073.70346466463,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:09,46.08002749,13.30958395,165.568542480469,9.935046,NA,0,15,"gps",0.7,0.7,1,45,NA,NA,NA,62,NA,1648335609000,2022-03-26 23:00:09,1073.70797884412,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:10,46.08002745,13.30958397,165.569152832031,9.935046,NA,0,15,"gps",0.7,NA,NA,45,NA,NA,NA,62,NA,1648335610000,2022-03-26 23:00:10,1073.71268655612,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:11,46.08002741,13.30958399,165.57080078125,9.935046,NA,0,15,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335611000,2022-03-26 23:00:11,1073.71739426887,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:12,46.08002737,13.30958401,165.567993164062,9.935046,NA,0,16,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335612000,2022-03-26 23:00:12,1073.72210198088,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:13,46.08002734,13.309584,165.565795898438,9.935046,NA,0,15,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335613000,2022-03-26 23:00:13,1073.72552583788,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:14,46.08002731,13.30958404,165.565795898438,9.935046,NA,0,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335614000,2022-03-26 23:00:14,1073.73006968125,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:15,46.08002728,13.30958404,165.569580078125,9.935046,NA,0,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335615000,2022-03-26 23:00:15,1073.73340552853,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:16,46.08002724,13.30958407,165.567993164062,9.935046,NA,0,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,62,NA,1648335616000,2022-03-26 23:00:16,1073.73841922285,1648327778519,"DailyGPSLogger",FALSE
2022-03-26 23:00:17,46.08002719,13.30958409,165.563842773438,9.935046,NA,0,17,"gps",0.7,0.7,1,45,NA,NA,NA,62,NA,1648335617000,2022-03-26 23:00:17,1073.74418900906,1648327778519,"DailyGPSLogger",FALSE
