"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-02-04 15:51:37,46.08598223,13.35936437,159.373596191406,3.7900925,282.2,20.47,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989897000,2022-02-04 15:51:37,16159.8672643927,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:38,46.08602227,13.35910412,159.618286132812,3.7900925,282.4,20.51,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989898000,2022-02-04 15:51:38,16180.4262300791,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:39,46.0860597,13.35885029,159.026123046875,3.7900925,281.4,20.21,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989899000,2022-02-04 15:51:39,16200.4397316858,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:40,46.08609607,13.35859555,158.653137207031,3.7900925,282,20.15,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989900000,2022-02-04 15:51:40,16220.4977762188,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:41,46.08613391,13.35833997,158.740478515625,3.7900925,281.6,19.97,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989901000,2022-02-04 15:51:41,16240.6527529579,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:42,46.08617041,13.35809106,158.626159667969,3.7900925,281.8,19.75,21,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989902000,2022-02-04 15:51:42,16260.2735778618,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:43,46.08620758,13.35784386,158.58251953125,3.7900925,282.1,19.38,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989903000,2022-02-04 15:51:43,16279.7810315486,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:44,46.08624585,13.35760543,158.221984863281,3.7900925,282.8,19.15,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989904000,2022-02-04 15:51:44,16298.6552131854,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:45,46.08628837,13.35737231,158.443359375,3.7900925,284.9,19.16,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989905000,2022-02-04 15:51:45,16317.2451767161,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:46,46.08634018,13.35713766,157.98681640625,3.7900925,287.1,19.29,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989906000,2022-02-04 15:51:46,16336.2367042034,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:47,46.08640032,13.35690361,157.504089355469,3.7900925,289.3,19.39,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989907000,2022-02-04 15:51:47,16355.4859918981,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:48,46.086466,13.35666901,156.881164550781,3.7900925,290.5,19.53,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989908000,2022-02-04 15:51:48,16374.9971648082,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:49,46.08653248,13.35643081,156.763977050781,3.7900925,290.9,19.66,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989909000,2022-02-04 15:51:49,16394.7990808899,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:50,46.08659618,13.35619163,156.314453125,3.7900925,290.8,19.83,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989910000,2022-02-04 15:51:50,16414.5582047898,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:51,46.08666301,13.35594943,156.183349609375,3.7900925,290.7,19.98,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989911000,2022-02-04 15:51:51,16434.6609489772,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:52,46.0867286,13.35570618,156.316284179688,3.7900925,289.8,20.14,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989912000,2022-02-04 15:51:52,16454.7885652219,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:53,46.08678941,13.35545698,156.406188964844,3.7900925,288.1,20.31,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989913000,2022-02-04 15:51:53,16475.1620015741,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:54,46.08683872,13.35520135,156.426818847656,3.7900925,284.7,20.53,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989914000,2022-02-04 15:51:54,16495.6247668234,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:55,46.08687486,13.35493398,156.369689941406,3.7900925,279.9,20.7,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989915000,2022-02-04 15:51:55,16516.6325860934,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:56,46.08689244,13.3546665,156.326293945312,3.7900925,275.4,20.87,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989916000,2022-02-04 15:51:56,16537.3533540677,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:57,46.08690312,13.35439663,156.310668945312,3.7900925,271.4,21.01,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989917000,2022-02-04 15:51:57,16558.1998747287,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:58,46.08690498,13.3541188,156.533874511719,3.7900925,270.1,20.92,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989918000,2022-02-04 15:51:58,16579.6274216114,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:51:59,46.0869047,13.35385046,156.61572265625,3.7900925,269.1,20.67,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989919000,2022-02-04 15:51:59,16600.3221144337,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:00,46.08690487,13.35358569,156.769287109375,3.7900925,269,20.43,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989920000,2022-02-04 15:52:00,16620.741470366,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:01,46.08690226,13.35332349,156.672302246094,3.7900925,268.8,20.17,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989921000,2022-02-04 15:52:01,16640.9646993689,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:02,46.08689765,13.35306796,156.610595703125,3.7900925,268.7,19.86,20,"gps",0.5,NA,NA,45,NA,NA,NA,83,NA,1643989922000,2022-02-04 15:52:02,16660.6781153548,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:03,46.08689481,13.35281515,156.488403320312,3.7900925,268.8,19.53,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989923000,2022-02-04 15:52:03,16680.1776547917,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:04,46.08689671,13.35257011,156.183227539062,3.7900925,269.3,19.16,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989924000,2022-02-04 15:52:04,16699.0765871727,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:05,46.0868957,13.35231987,156.920837402344,3.7900925,269.6,18.83,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989925000,2022-02-04 15:52:05,16718.375694904,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:06,46.08689654,13.35208073,156.799499511719,3.7900925,269.5,18.61,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989926000,2022-02-04 15:52:06,16736.8186683376,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:07,46.08689578,13.35184273,156.803344726562,3.7900925,269.3,18.37,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989927000,2022-02-04 15:52:07,16755.1736817393,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:08,46.08689253,13.35160394,157.258361816406,3.7900925,269.4,18.22,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989928000,2022-02-04 15:52:08,16773.5929724111,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:09,46.08689012,13.35137293,157.282348632812,3.7900925,269.7,18.12,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989929000,2022-02-04 15:52:09,16791.410731756,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:10,46.08688845,13.35113601,157.915100097656,3.7900925,269.8,18,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989930000,2022-02-04 15:52:10,16809.6832057151,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:11,46.08688878,13.35090399,157.868347167969,3.7900925,269.6,17.88,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989931000,2022-02-04 15:52:11,16827.5768805417,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:12,46.08688793,13.35067735,158.003051757812,3.7900925,269.9,17.54,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989932000,2022-02-04 15:52:12,16845.0558618617,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:13,46.08688728,13.35045598,158.025146484375,3.7900925,270.1,17.2,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989933000,2022-02-04 15:52:13,16862.1283126744,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:14,46.08688689,13.35023397,158.043029785156,3.7900925,269.9,17.11,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989934000,2022-02-04 15:52:14,16879.2500230777,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:15,46.08688564,13.35000442,157.454895019531,3.7900925,269.8,17.56,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989935000,2022-02-04 15:52:15,16896.9537175574,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:16,46.08688477,13.34979404,157.485656738281,3.7900925,269.5,16.56,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989936000,2022-02-04 15:52:16,16913.1787435989,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:17,46.08688661,13.34958792,156.923095703125,3.7900925,270.5,16.38,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989937000,2022-02-04 15:52:17,16929.0762618326,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:18,46.08689494,13.34938188,157.376525878906,3.7900925,273.6,16.25,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989938000,2022-02-04 15:52:18,16944.9932657487,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:19,46.08691462,13.34918847,157.286560058594,3.7900925,279.5,16.12,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989939000,2022-02-04 15:52:19,16960.0689217095,1643986098610,"DailyGPSLogger",FALSE
2022-02-04 15:52:20,46.08695895,13.3489909,158.230346679688,3.7900925,286,16.24,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,83,NA,1643989940000,2022-02-04 15:52:20,16976.0832231524,1643986098610,"DailyGPSLogger",FALSE
