"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
2021-12-28 07:13:57,46.12869492,13.35935245,179.530578613281,3.7900925,278.4,14.75,15,"gps",0.7,0.7,1,45,NA,NA,NA,94,NA
2021-12-28 07:13:58,46.12871698,13.35916305,178.859497070312,3.7900925,281.8,14.68,15,"gps",0.7,0.7,1,45,NA,NA,NA,94,NA
2021-12-28 07:13:59,46.12875135,13.35898459,179.181213378906,3.7900925,285.8,14.62,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:00,46.12879001,13.35879549,179.440856933594,3.7900925,289.5,14.64,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:01,46.12884026,13.35861807,179.333984375,3.7900925,293.5,14.66,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:02,46.1288945,13.35844343,179.162719726562,3.7900925,296,14.67,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:03,46.12895313,13.35827514,179.684631347656,3.7900925,296.4,14.75,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:04,46.12901147,13.35810078,179.966125488281,3.7900925,296.2,14.81,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:05,46.12907374,13.35793238,180.469604492188,3.7900925,295.9,14.97,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:06,46.12913246,13.35775324,180.615295410156,3.7900925,295.9,15.18,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:07,46.12919845,13.3575751,180.566162109375,3.7900925,296,15.41,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:08,46.12925955,13.35739196,180.765441894531,3.7900925,295.9,15.65,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:09,46.12932095,13.35720812,181.508483886719,3.7900925,295.5,15.9,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:10,46.12938137,13.35701974,182.051940917969,3.7900925,295.6,16.17,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:11,46.12944622,13.35682948,182.29541015625,3.7900925,295.9,16.47,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:12,46.12951462,13.35663744,182.889038085938,3.7900925,296.3,16.72,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:13,46.1295847,13.35644209,182.890502929688,3.7900925,296.4,16.88,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:14,46.12964978,13.35624354,183.545593261719,3.7900925,296.7,16.98,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:15,46.12972067,13.35604583,183.872924804688,3.7900925,298.5,17.15,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:16,46.12979814,13.35585483,184.311279296875,3.7900925,300.9,17.27,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:17,46.12988189,13.3556726,184.9072265625,3.7900925,304,17.4,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:18,46.12997412,13.3554857,185.53271484375,3.7900925,306.6,17.51,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:19,46.1300731,13.35530486,186.195922851562,3.7900925,308.8,17.61,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:20,46.13017928,13.35512832,185.958923339844,3.7900925,309.6,17.74,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:21,46.13027939,13.35494845,185.875549316406,3.7900925,308.5,17.8,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:22,46.13037399,13.35476117,186.103210449219,3.7900925,305.7,17.85,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:23,46.13046423,13.3545658,186.595581054688,3.7900925,302.2,17.95,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:24,46.13054255,13.35436604,186.896301269531,3.7900925,298.5,18.05,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:25,46.13061695,13.35415855,187.31640625,3.7900925,296,18.18,18,"gps",0.5,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:26,46.13068646,13.35394847,187.408203125,3.7900925,295.3,18.19,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:27,46.13075834,13.35373284,187.066589355469,3.7900925,295.5,18,17,"gps",0.6,NA,NA,45,NA,NA,NA,94,NA
2021-12-28 07:14:28,46.13082687,13.35352108,186.6640625,3.7900925,295.8,17.75,17,"gps",0.6,0.7,0.9,45,NA,NA,NA,94,NA
2021-12-28 07:14:29,46.13089213,13.35331341,186.359191894531,3.7900925,295.8,17.34,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:30,46.13095672,13.35311739,186.379516601562,3.7900925,296.3,16.93,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:31,46.13102608,13.35292428,186.620300292969,3.7900925,298.6,16.62,19,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:32,46.13110175,13.35274609,187.038330078125,3.7900925,303.5,16.34,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:33,46.1311969,13.35257102,186.768798828125,3.7900925,309.7,16.43,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:34,46.13129919,13.35241057,186.5947265625,3.7900925,316.7,16.44,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:35,46.13142009,13.35227661,186.926879882812,3.7900925,322.9,16.61,20,"gps",0.5,NA,NA,45,NA,NA,NA,94,NA
2021-12-28 07:14:36,46.1315419,13.35214998,186.4326171875,3.7900925,325.1,16.82,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:37,46.13166908,13.35202221,186.937133789062,3.7900925,325.1,17.02,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:38,46.13179756,13.3518904,186.500854492188,3.7900925,325,17.2,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
2021-12-28 07:14:39,46.13192219,13.35175402,186.684448242188,3.7900925,324,17.35,20,"gps",0.5,0.6,0.8,45,NA,NA,NA,94,NA
