"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-04-30 10:37:58,46.05464312,13.37994927,150.603088378906,3.7900925,176.4,23.3,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315078000,2022-04-30 10:37:58,15842.4221791432,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:37:59,46.05443454,13.37995157,149.895935058594,3.7900925,179.9,23.16,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315079000,2022-04-30 10:37:59,15865.6158960167,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:00,46.05422361,13.37994236,149.626953125,3.7900925,183.2,23.21,20,"gps",NA,NA,NA,45,NA,NA,NA,69,NA,1651315080000,2022-04-30 10:38:00,15889.081007168,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:01,46.05401606,13.37991987,149.439025878906,3.7900925,186.2,23.23,20,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315081000,2022-04-30 10:38:01,15912.2246756256,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:02,46.05380638,13.37988066,149.164916992188,3.7900925,189.4,23.25,20,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315082000,2022-04-30 10:38:02,15935.7355383092,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:03,46.05359746,13.37981502,149.335815429688,3.7900925,192.1,23.29,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315083000,2022-04-30 10:38:03,15959.5121888889,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:04,46.05339089,13.37974388,149.377319335938,3.7900925,194.4,23.33,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315084000,2022-04-30 10:38:04,15983.1286356761,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:05,46.05318453,13.37966288,150.071960449219,3.7900925,194.9,23.4,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315085000,2022-04-30 10:38:05,16006.910931017,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:06,46.05298144,13.37958631,150.192443847656,3.7900925,194.7,23.53,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315086000,2022-04-30 10:38:06,16030.2537350264,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:07,46.0527798,13.37951067,150.429443359375,3.7900925,194.8,23.62,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315087000,2022-04-30 10:38:07,16053.4224141428,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:08,46.05257448,13.37943655,150.264770507812,3.7900925,194.7,23.72,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315088000,2022-04-30 10:38:08,16076.9585420641,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:09,46.05237184,13.37935236,149.528869628906,3.7900925,194.8,23.84,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315089000,2022-04-30 10:38:09,16100.4090162547,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:10,46.05216346,13.37927425,149.530456542969,3.7900925,194.5,23.91,21,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315090000,2022-04-30 10:38:10,16124.3510125985,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:11,46.05195563,13.37919399,149.148559570312,3.7900925,194.7,24,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315091000,2022-04-30 10:38:11,16148.2762459372,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:12,46.05174719,13.37911601,148.839965820312,3.7900925,194.7,24.01,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315092000,2022-04-30 10:38:12,16172.2221874853,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:13,46.05153448,13.37903372,148.615539550781,3.7900925,194.7,23.96,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315093000,2022-04-30 10:38:13,16196.712123074,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:14,46.05132994,13.37895453,148.667114257812,3.7900925,194.9,23.87,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315094000,2022-04-30 10:38:14,16220.2626430067,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:15,46.05112634,13.37887184,148.436401367188,3.7900925,195.1,23.71,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315095000,2022-04-30 10:38:15,16243.7840770938,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:17,46.05073906,13.37873041,148.2412109375,3.7900925,195.4,21.31,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315097000,2022-04-30 10:38:17,16288.209228485,1651314034326,"DailyGPSLogger",TRUE
2022-04-30 10:38:18,46.05057414,13.37866174,148.1455078125,3.7900925,196,19.29,22,"gps",0.6,0.6,0.9,45,NA,NA,NA,69,NA,1651315098000,2022-04-30 10:38:18,16307.2978510234,1651314034326,"DailyGPSLogger",TRUE
