"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation","timestamp_ms","time_offset","distance","starttimestamp_ms","profile_name","battery_charging"
2022-03-04 06:59:34,46.10090825,13.35923029,167.721313476562,3.7900925,308,19.67,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377174000,2022-03-04 06:59:34,13742.2121386102,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:35,46.10100841,13.3590375,167.682861328125,3.7900925,304.9,19.01,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377175000,2022-03-04 06:59:35,13760.7860180351,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:36,46.10109977,13.35884595,167.757568359375,3.7900925,303.9,18.14,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377176000,2022-03-04 06:59:36,13778.7113248346,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:37,46.10118555,13.35866449,167.838684082031,3.7900925,304.5,16.86,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377177000,2022-03-04 06:59:37,13795.6441641548,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:38,46.10126185,13.35850511,167.628112792969,3.7900925,305.9,14.9,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377178000,2022-03-04 06:59:38,13810.5768507613,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:39,46.10133205,13.35837216,167.464904785156,3.7900925,309.1,12.73,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377179000,2022-03-04 06:59:39,13823.461183866,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:40,46.10139779,13.35827368,167.576293945312,3.7900925,313.8,10.97,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377180000,2022-03-04 06:59:40,13834.0009869478,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:41,46.10146517,13.35818476,167.860107421875,3.7900925,318,10.16,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377181000,2022-03-04 06:59:41,13844.1566141436,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:42,46.10152996,13.35810355,167.639526367188,3.7900925,320.2,9.48,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377182000,2022-03-04 06:59:42,13853.7015952408,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:43,46.10159336,13.35802909,167.716796875,3.7900925,322.3,9.11,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377183000,2022-03-04 06:59:43,13862.7931920446,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:44,46.10165548,13.35795621,167.07421875,3.7900925,325.4,9.12,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377184000,2022-03-04 06:59:44,13871.6974987616,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:45,46.10173401,13.35788351,166.683715820312,3.7900925,328,10.08,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377185000,2022-03-04 06:59:45,13882.0738410812,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:46,46.10181955,13.35780653,166.901428222656,3.7900925,327.9,11.11,18,"gps",NA,NA,NA,45,NA,NA,NA,91,NA,1646377186000,2022-03-04 06:59:46,13893.2853154897,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:47,46.10190867,13.35771736,167.042236328125,3.7900925,324.5,12.13,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377187000,2022-03-04 06:59:47,13905.3463232655,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:48,46.10199794,13.35760833,167.309387207031,3.7900925,319.7,13.12,19,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA,1646377188000,2022-03-04 06:59:48,13918.3539103746,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:49,46.10208911,13.35747829,167.255859375,3.7900925,314.9,14.09,18,"gps",0.6,0.7,0.9,45,NA,NA,NA,91,NA,1646377189000,2022-03-04 06:59:49,13932.612027159,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:50,46.10217798,13.35733252,167.563232421875,3.7900925,310.2,14.98,18,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377190000,2022-03-04 06:59:50,13947.577428207,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:51,46.10226579,13.35717011,167.540161132812,3.7900925,307.5,15.88,19,"gps",NA,NA,NA,45,NA,NA,NA,91,NA,1646377191000,2022-03-04 06:59:51,13963.4560482555,1646375343537,"DailyGPSLogger",FALSE
2022-03-04 06:59:52,46.10235673,13.35700329,167.289672851562,3.7900925,306.4,16.16,19,"gps",0.6,0.6,0.9,45,NA,NA,NA,91,NA,1646377192000,2022-03-04 06:59:52,13979.816927025,1646375343537,"DailyGPSLogger",FALSE
